Age,d18Oc
46.17,0.625
46.175,0.722
46.18,0.678
46.185,0.558
46.19,0.587
46.195,0.676
46.2,0.71
46.205,0.73
46.21,0.735
46.215,0.745
46.22,0.747
46.225,0.741
46.23,0.65
46.235,0.621
46.24,0.662
46.245,0.673
46.25,0.643
46.255,0.592
46.26,0.564
46.265,0.607
46.27,0.619
46.275,0.463
46.28,0.418
46.285,0.447
46.29,0.586
46.295,0.518
46.3,0.47
46.305,0.505
46.31,0.533
46.315,0.562
46.32,0.588
46.325,0.614
46.33,0.687
46.335,0.698
46.34,0.473
46.345,0.41
46.35,0.419
46.355,0.485
46.36,0.537
46.365,0.527
46.37,0.348
46.375,0.276
46.38,0.156
46.385,-0.031
46.39,0.228
46.395,0.452
46.4,0.478
46.405,0.465
46.41,0.42
46.415,0.429
46.42,0.447
46.425,0.504
46.43,0.614
46.435,0.578
46.44,0.513
46.445,0.483
46.45,0.447
46.455,0.427
46.46,0.406
46.465,0.341
46.47,0.301
46.475,0.258
46.48,0.204
46.485,0.349
46.49,0.433
46.495,0.478
46.5,0.507
46.505,0.504
46.51,0.471
46.515,0.411
46.52,0.361
46.525,0.359
46.53,0.382
46.535,0.373
46.54,0.378
46.545,0.454
46.55,0.507
46.555,0.515
46.56,0.501
46.565,0.415
46.57,0.336
46.575,0.336
46.58,0.362
46.585,0.395
46.59,0.398
46.595,0.289
46.6,0.294
46.605,0.318
46.61,0.284
46.615,0.272
46.62,0.303
46.625,0.355
46.63,0.355
46.635,0.341
46.64,0.329
46.645,0.329
46.65,0.378
46.655,0.413
46.66,0.351
46.665,0.33
46.67,0.391
46.675,0.494
46.68,0.424
46.685,0.331
46.69,0.344
46.695,0.363
46.7,0.392
46.705,0.421
46.71,0.44
46.715,0.5
46.72,0.471
46.725,0.125
46.73,-0.077
46.735,0.01
46.74,0.241
46.745,0.203
46.75,0.133
46.755,0.237
46.76,0.302
46.765,0.291
46.77,0.247
46.775,0.216
46.78,0.125
46.785,0.039
46.79,0.162
46.795,0.299
46.8,0.395
46.805,0.366
46.81,0.345
46.815,0.344
46.82,0.358
46.825,0.401
46.83,0.438
46.835,0.391
46.84,0.3
46.845,0.223
46.85,0.153
46.855,0.087
46.86,0.18
46.865,0.256
46.87,0.269
46.875,0.265
46.88,0.235
46.885,0.195
46.89,0.194
46.895,0.155
46.9,0.119
46.905,0.167
46.91,0.196
46.915,0.202
46.92,0.347
46.925,0.336
46.93,0.281
46.935,0.25
46.94,0.224
46.945,0.222
46.95,0.256
46.955,0.278
46.96,0.283
46.965,0.299
46.97,0.29
46.975,0.209
46.98,0.122
46.985,0.061
46.99,0.18
46.995,0.236
47,0.19
47.005,0.199
47.01,0.185
47.015,0.137
47.02,0.128
47.025,0.131
47.03,0.151
47.035,0.216
47.04,0.256
47.045,0.222
47.05,0.186
47.055,0.162
47.06,0.163
47.065,0.176
47.07,0.135
47.075,0.088
47.08,0.08
47.085,0.074
47.09,0.069
47.095,0.062
47.1,0.049
47.105,0.061
47.11,0.128
47.115,0.223
47.12,-0.046
47.125,-0.307
47.13,-0.184
47.135,-0.109
47.14,-0.128
47.145,-0.195
47.15,-0.119
47.155,-0.041
47.16,-0.086
47.165,-0.165
47.17,-0.249
47.175,-0.277
47.18,-0.112
47.185,0.004
47.19,0.02
47.195,-0.014
47.2,-0.013
47.205,-0.015
47.21,-0.057
47.215,-0.063
47.22,0.002
47.225,0.022
47.23,-0.121
47.235,-0.27
47.24,-0.267
47.245,-0.187
47.25,-0.046
47.255,0.131
47.26,-0.015
47.265,0.002
47.27,0.065
47.275,0.105
47.28,-0.031
47.285,-0.159
47.29,-0.065
47.295,-0.022
47.3,-0.078
47.305,-0.059
47.31,-0.003
47.315,0.058
47.32,0.099
47.325,0.087
47.33,0.067
47.335,0.063
47.34,0.119
47.345,0.02
47.35,-0.094
47.355,-0.049
47.36,0.112
47.365,0.221
47.37,0.212
47.375,0.006
47.38,0.079
47.385,0.184
47.39,0.106
47.395,0.04
47.4,0.016
47.405,0.067
47.41,0.128
47.415,0.173
47.42,0.159
47.425,0.122
47.43,0.011
47.435,0.072
47.44,0.093
47.445,0.048
47.45,-0.005
47.455,-0.058
47.46,-0.11
47.465,-0.162
47.47,-0.206
47.475,-0.232
47.48,-0.266
47.485,-0.268
47.49,-0.175
47.495,-0.049
47.5,0.06
47.505,0.136
47.51,0.147
47.515,0.125
47.52,0.112
47.525,0.082
47.53,-0.004
47.535,-0.003
47.54,0.005
47.545,-0.061
47.55,-0.115
47.555,-0.069
47.56,-0.009
47.565,-0.012
47.57,-0.017
47.575,-0.026
47.58,-0.037
47.585,-0.034
47.59,-0.002
47.595,0.044
47.6,0.005
47.605,0.012
47.61,0.11
47.615,0.073
47.62,-0.082
47.625,-0.167
47.63,-0.146
47.635,-0.111
47.64,-0.058
47.645,-0.01
47.65,-0.001
47.655,0.043
47.66,0.117
47.665,0.001
47.67,-0.087
47.675,-0.102
47.68,-0.044
47.685,0.023
47.69,0.015
47.695,0.029
47.7,0.075
47.705,0.059
47.71,-0.004
47.715,0.022
47.72,0.068
47.725,0.138
47.73,0.153
47.735,0.108
47.74,0.018
47.745,0.024
47.75,0.085
47.755,0.093
47.76,0.116
47.765,0.117
47.77,0.107
47.775,0.137
47.78,0.09
47.785,0.054
47.79,0.008
47.795,0.102
47.8,0.168
47.805,0.096
47.81,0.037
47.815,0.047
47.82,0.082
47.825,0.084
47.83,0.073
47.835,0.061
47.84,-0.055
47.845,-0.218
47.85,-0.003
47.855,-0.187
47.86,-0.184
47.865,-0.116
47.87,-0.018
47.875,0.089
47.88,0.097
47.885,0.038
47.89,-0.026
47.895,-0.135
47.9,-0.137
47.905,-0.393
47.91,-0.378
47.915,-0.338
47.92,-0.396
47.925,-0.131
47.93,-0.022
47.935,-0.136
47.94,-0.193
47.945,-0.163
47.95,-0.142
47.955,-0.261
47.96,-0.256
47.965,-0.208
47.97,-0.288
47.975,-0.289
47.98,-0.274
47.985,-0.469
47.99,-0.335
47.995,-0.12
48,-0.181
48.005,-0.301
48.01,-0.208
48.015,-0.115
48.02,-0.257
48.025,-0.313
48.03,-0.348
48.035,-0.244
48.04,-0.194
48.045,-0.053
48.05,-0.118
48.055,-0.14
48.06,-0.194
48.065,-0.256
48.07,-0.274
48.075,-0.278
48.08,-0.259
48.085,-0.147
48.09,-0.274
48.095,-0.444
48.1,-0.256
48.105,-0.214
48.11,-0.196
48.115,-0.256
48.12,-0.088
48.125,0.046
48.13,0.039
48.135,0.028
48.14,0.035
48.145,0.033
48.15,0.027
48.155,-0.015
48.16,-0.023
48.165,0.004
48.17,0.017
48.175,0.026
48.18,0.038
48.185,-0.004
48.19,-0.042
48.195,-0.035
48.2,0.008
48.205,0.073
48.21,0.101
48.215,0.092
48.22,0.003
48.225,-0.054
48.23,0.062
48.235,0.169
48.24,0.209
48.245,0.055
48.25,-0.056
48.255,-0.081
48.26,-0.017
48.265,0.073
48.27,0.128
48.275,0.091
48.28,-0.138
48.285,-0.163
48.29,-0.129
48.295,-0.124
48.3,-0.112
48.305,-0.061
48.31,0.097
48.315,0.196
48.32,0.177
48.325,0.114
48.33,0.08
48.335,0.055
48.34,0.018
48.345,-0.025
48.35,-0.059
48.355,-0.126
48.36,-0.303
48.365,-0.416
48.37,-0.395
48.375,-0.304
48.38,-0.173
48.385,-0.078
48.39,-0.194
48.395,-0.279
48.4,-0.136
48.405,-0.047
48.41,-0.075
48.415,-0.071
48.42,-0.003
48.425,0.097
48.43,0.089
48.435,-0.008
48.44,-0.264
48.445,-0.354
48.45,-0.386
48.455,-0.41
48.46,-0.294
48.465,-0.138
48.47,-0.002
48.475,0.011
48.48,0.054
48.485,0.042
48.49,0.069
48.495,0.079
48.5,-0.058
48.505,-0.139
48.51,-0.129
48.515,-0.129
48.52,-0.201
48.525,-0.168
48.53,-0.014
48.535,-0.008
48.54,0.017
48.545,-0.006
48.55,-0.188
48.555,-0.199
48.56,-0.142
48.565,-0.052
48.57,-0.051
48.575,-0.075
48.58,-0.086
48.585,-0.098
48.59,-0.11
48.595,-0.121
48.6,-0.132
48.605,-0.143
48.61,-0.155
48.615,-0.166
48.62,-0.072
48.625,-0.013
48.63,-0.096
48.635,-0.143
48.64,-0.135
48.645,-0.035
48.65,0.012
48.655,0.008
48.66,0.025
48.665,-0.064
48.67,-0.147
48.675,-0.2
48.68,-0.21
48.685,-0.037
48.69,0.037
48.695,-0.141
48.7,-0.107
48.705,0.009
48.71,-0.051
48.715,-0.14
48.72,-0.155
48.725,-0.149
48.73,-0.128
48.735,-0.086
48.74,-0.15
48.745,-0.091
48.75,-0.068
48.755,-0.21
48.76,-0.548
48.765,-0.268
48.77,-0.071
48.775,-0.154
48.78,-0.215
48.785,-0.216
48.79,-0.18
48.795,-0.212
48.8,-0.32
48.805,-0.376
48.81,-0.098
48.815,-0.08
48.82,-0.141
48.825,-0.167
48.83,-0.2
48.835,-0.284
48.84,-0.517
48.845,-0.648
48.85,-0.479
48.855,-0.159
48.86,0.01
48.865,-0.112
48.87,-0.258
48.875,-0.402
48.88,-0.352
48.885,-0.24
48.89,-0.204
48.895,-0.314
48.9,-0.415
48.905,-0.323
48.91,-0.163
48.915,-0.12
48.92,-0.219
48.925,-0.441
48.93,-0.383
48.935,-0.213
48.94,0.011
48.945,-0.099
48.95,-0.308
48.955,-0.301
48.96,-0.208
48.965,-0.12
48.97,-0.171
48.975,-0.274
48.98,-0.266
48.985,-0.202
48.99,-0.297
48.995,-0.317
49,-0.222
49.005,-0.075
49.01,-0.215
49.015,-0.283
49.02,-0.07
49.025,-0.16
49.03,-0.272
49.035,-0.312
49.04,-0.394
49.045,-0.344
49.05,-0.254
49.055,-0.277
49.06,-0.211
49.065,-0.084
49.07,-0.103
49.075,-0.043
49.08,-0.137
49.085,-0.36
49.09,-0.447
49.095,-0.356
49.1,-0.256
49.105,-0.357
49.11,-0.392
49.115,-0.364
49.12,-0.48
49.125,-0.588
49.13,-0.661
49.135,-0.544
49.14,-0.499
49.145,-0.45
49.15,-0.315
49.155,-0.36
49.16,-0.294
49.165,-0.269
49.17,-0.317
49.175,-0.331
49.18,-0.381
49.185,-0.455
49.19,-0.355
49.195,-0.246
49.2,-0.197
49.205,-0.175
49.21,-0.303
49.215,-0.653
49.22,-0.721
49.225,-0.706
49.23,-0.769
49.235,-0.916
49.24,-0.953
49.245,-0.78
49.25,-0.646
49.255,-0.415
49.26,-0.234
49.265,-0.302
49.27,-0.463
49.275,-0.618
49.28,-0.738
49.285,-0.745
49.29,-0.698
49.295,-0.526
49.3,-0.399
49.305,-0.466
49.31,-0.456
49.315,-0.322
49.32,-0.299
49.325,-0.347
49.33,-0.495
49.335,-0.476
49.34,-0.405
49.345,-0.356
49.35,-0.398
49.355,-0.342
49.36,-0.521
49.365,-0.735
49.37,-0.66
49.375,-0.62
49.38,-0.692
49.385,-0.587
49.39,-0.527
49.395,-0.555
49.4,-0.387
49.405,-0.344
49.41,-0.45
49.415,-0.469
49.42,-0.451
49.425,-0.419
49.43,-0.426
49.435,-0.499
49.44,-0.515
49.445,-0.464
49.45,-0.458
49.455,-0.396
49.46,-0.282
49.465,-0.429
49.47,-0.539
49.475,-0.536
49.48,-0.451
49.485,-0.402
49.49,-0.404
49.495,-0.359
49.5,-0.529
49.505,-0.628
49.51,-0.679
49.515,-0.636
49.52,-0.543
49.525,-0.427
49.53,-0.356
49.535,-0.442
49.54,-0.387
49.545,-0.264
49.55,-0.374
49.555,-0.59
49.56,-0.682
49.565,-0.612
49.57,-0.435
49.575,-0.423
49.58,-0.451
49.585,-0.437
49.59,-0.348
49.595,-0.21
49.6,-0.053
49.605,-0.203
49.61,-0.305
49.615,-0.277
49.62,-0.254
49.625,-0.25
49.63,-0.321
49.635,-0.491
49.64,-0.521
49.645,-0.517
49.65,-0.327
49.655,-0.462
49.66,-0.611
49.665,-0.662
49.67,-0.572
49.675,-0.436
49.68,-0.393
49.685,-0.322
49.69,-0.247
49.695,-0.257
49.7,-0.385
49.705,-0.403
49.71,-0.32
49.715,-0.371
49.72,-0.366
49.725,-0.319
49.73,-0.336
49.735,-0.331
49.74,-0.387
49.745,-0.481
49.75,-0.499
49.755,-0.473
49.76,-0.527
49.765,-0.501
49.77,-0.374
49.775,-0.35
49.78,-0.617
49.785,-0.525
49.79,-0.345
49.795,-0.169
49.8,-0.245
49.805,-0.343
49.81,-0.483
49.815,-0.603
49.82,-0.528
49.825,-0.508
49.83,-0.546
49.835,-0.482
49.84,-0.417
49.845,-0.45
49.85,-0.366
49.855,-0.237
49.86,-0.534
49.865,-0.433
49.87,-0.273
49.875,-0.331
49.88,-0.258
49.885,-0.167
49.89,-0.28
49.895,-0.355
49.9,-0.276
49.905,-0.212
49.91,-0.327
49.915,-0.267
49.92,-0.185
49.925,-0.343
49.93,-0.374
49.935,-0.312
49.94,-0.21
49.945,-0.251
49.95,-0.617
49.955,-0.894
49.96,-0.825
49.965,-0.537
49.97,-0.272
49.975,-0.298
49.98,-0.382
49.985,-0.473
49.99,-0.486
49.995,-0.502
50,-0.476
50.005,-0.412
50.01,-0.47
50.015,-0.609
50.02,-0.601
50.025,-0.506
50.03,-0.421
50.035,-0.493
50.04,-0.542
50.045,-0.472
50.05,-0.338
50.055,-0.34
50.06,-0.388
50.065,-0.565
50.07,-0.678
50.075,-0.558
50.08,-0.407
50.085,-0.345
50.09,-0.316
50.095,-0.321
50.1,-0.3
50.105,-0.322
50.11,-0.366
50.115,-0.397
50.12,-0.435
50.125,-0.473
50.13,-0.399
50.135,-0.335
50.14,-0.255
50.145,-0.167
50.15,-0.25
50.155,-0.279
50.16,-0.262
50.165,-0.349
50.17,-0.367
50.175,-0.354
50.18,-0.243
50.185,-0.197
50.19,-0.19
50.195,-0.358
50.2,-0.566
50.205,-0.588
50.21,-0.509
50.215,-0.332
50.22,-0.212
50.225,-0.083
50.23,-0.145
50.235,-0.193
50.24,-0.244
50.245,-0.356
50.25,-0.374
50.255,-0.367
50.26,-0.38
50.265,-0.338
50.27,-0.242
50.275,-0.225
50.28,-0.394
50.285,-0.496
50.29,-0.45
50.295,-0.317
50.3,-0.292
50.305,-0.225
50.31,-0.245
50.315,-0.307
50.32,-0.351
50.325,-0.42
50.33,-0.466
50.335,-0.396
50.34,-0.34
50.345,-0.306
50.35,-0.331
50.355,-0.452
50.36,-0.578
50.365,-0.606
50.37,-0.692
50.375,-0.405
50.38,-0.398
50.385,-0.356
50.39,-0.371
50.395,-0.526
50.4,-0.516
50.405,-0.426
50.41,-0.388
50.415,-0.355
50.42,-0.322
50.425,-0.272
50.43,-0.255
50.435,-0.272
50.44,-0.359
50.445,-0.401
50.45,-0.351
50.455,-0.297
50.46,-0.335
50.465,-0.411
50.47,-0.502
50.475,-0.584
50.48,-0.54
50.485,-0.443
50.49,-0.588
50.495,-0.678
50.5,-0.842
50.505,-0.751
50.51,-0.62
50.515,-0.475
50.52,-0.421
50.525,-0.261
50.53,-0.154
50.535,-0.261
50.54,-0.399
50.545,-0.418
50.55,-0.238
50.555,-0.214
50.56,-0.246
50.565,-0.29
50.57,-0.242
50.575,-0.168
50.58,-0.242
50.585,-0.359
50.59,-0.379
50.595,-0.398
50.6,-0.457
50.605,-0.444
50.61,-0.359
50.615,-0.169
50.62,-0.113
50.625,-0.184
50.63,-0.281
50.635,-0.219
50.64,-0.25
50.645,-0.336
50.65,-0.344
50.655,-0.298
50.66,-0.28
50.665,-0.418
50.67,-0.621
50.675,-0.772
50.68,-0.678
50.685,-0.451
50.69,-0.2
50.695,-0.3
50.7,-0.296
50.705,-0.286
50.71,-0.289
50.715,-0.284
50.72,-0.299
50.725,-0.275
50.73,-0.212
50.735,-0.293
50.74,-0.479
50.745,-0.503
50.75,-0.518
50.755,-0.551
50.76,-0.65
50.765,-0.707
50.77,-0.71
50.775,-0.61
50.78,-0.474
50.785,-0.374
50.79,-0.337
50.795,-0.369
50.8,-0.456
50.805,-0.528
50.81,-0.372
50.815,-0.408
50.82,-0.451
50.825,-0.546
50.83,-0.549
50.835,-0.546
50.84,-0.522
50.845,-0.51
50.85,-0.648
50.855,-0.815
50.86,-0.925
50.865,-1.041
50.87,-1.056
50.875,-0.894
50.88,-0.912
50.885,-0.908
50.89,-0.657
50.895,-0.535
50.9,-0.523
50.905,-0.517
50.91,-0.465
50.915,-0.331
50.92,-0.291
50.925,-0.398
50.93,-0.412
50.935,-0.437
50.94,-0.398
50.945,-0.445
50.95,-0.472
50.955,-0.455
50.96,-0.563
50.965,-0.596
50.97,-0.596
50.975,-0.705
50.98,-0.759
50.985,-0.647
50.99,-0.442
50.995,-0.253
51,-0.144
51.005,-0.401
51.01,-0.447
51.015,-0.437
51.02,-0.328
51.025,-0.265
51.03,-0.197
51.035,-0.2
51.04,-0.172
51.045,-0.144
51.05,-0.252
51.055,-0.287
51.06,-0.226
51.065,-0.134
51.07,-0.223
51.075,-0.161
51.08,-0.111
51.085,-0.132
51.09,-0.243
51.095,-0.338
51.1,-0.308
51.105,-0.264
51.11,-0.435
51.115,-0.653
51.12,-0.542
51.125,-0.534
51.13,-0.551
51.135,-0.588
51.14,-0.602
51.145,-0.524
51.15,-0.389
51.155,-0.492
51.16,-0.507
51.165,-0.374
51.17,-0.282
51.175,-0.315
51.18,-0.343
51.185,-0.439
51.19,-0.416
51.195,-0.323
51.2,-0.499
51.205,-0.349
51.21,-0.211
51.215,-0.228
51.22,-0.149
51.225,-0.173
51.23,-0.401
51.235,-0.542
51.24,-0.445
51.245,-0.304
51.25,-0.117
51.255,-0.301
51.26,-0.456
51.265,-0.496
51.27,-0.507
51.275,-0.442
51.28,-0.152
51.285,-0.1
51.29,-0.241
51.295,-0.267
51.3,-0.169
51.305,-0.172
51.31,-0.227
51.315,-0.204
51.32,-0.382
51.325,-0.45
51.33,-0.118
51.335,-0.152
51.34,-0.294
51.345,-0.387
51.35,-0.48
51.355,-0.572
51.36,-0.685
51.365,-0.758
51.37,-0.715
51.375,-0.619
51.38,-0.5
51.385,-0.469
51.39,-0.537
51.395,-0.602
51.4,-0.524
51.405,-0.353
51.41,-0.232
51.415,-0.256
51.42,-0.369
51.425,-0.473
51.43,-0.525
51.435,-0.557
51.44,-0.607
51.445,-0.663
51.45,-0.559
51.455,-0.5
51.46,-0.755
51.465,-0.702
51.47,-0.571
51.475,-0.512
51.48,-0.456
51.485,-0.395
51.49,-0.42
51.495,-0.523
51.5,-0.539
51.505,-0.518
51.51,-0.535
51.515,-0.459
51.52,-0.433
51.525,-0.438
51.53,-0.453
51.535,-0.477
51.54,-0.504
51.545,-0.585
51.55,-0.704
51.555,-0.738
51.56,-0.762
51.565,-0.783
51.57,-0.806
51.575,-0.773
51.58,-0.69
51.585,-0.676
51.59,-0.586
51.595,-0.457
51.6,-0.475
51.605,-0.403
51.61,-0.344
51.615,-0.426
51.62,-0.636
51.625,-0.753
51.63,-0.71
51.635,-0.625
51.64,-0.555
51.645,-0.412
51.65,-0.391
51.655,-0.573
51.66,-0.687
51.665,-0.394
51.67,-0.58
51.675,-0.726
51.68,-0.727
51.685,-0.682
51.69,-0.521
51.695,-0.425
51.7,-0.425
51.705,-0.441
51.71,-0.454
51.715,-0.613
51.72,-0.585
51.725,-0.483
51.73,-0.349
51.735,-0.399
51.74,-0.378
51.745,-0.354
51.75,-0.466
51.755,-0.575
51.76,-0.591
51.765,-0.457
51.77,-0.435
51.775,-0.475
51.78,-0.305
51.785,-0.469
51.79,-0.578
51.795,-0.191
51.8,-0.254
51.805,-0.293
51.81,-0.315
51.815,-0.395
51.82,-0.398
51.825,-0.398
51.83,-0.458
51.835,-0.427
51.84,-0.284
51.845,-0.191
51.85,-0.253
51.855,-0.341
51.86,-0.394
51.865,-0.463
51.87,-0.47
51.875,-0.465
51.88,-0.452
51.885,-0.429
51.89,-0.429
51.895,-0.367
51.9,-0.355
51.905,-0.352
51.91,-0.325
51.915,-0.328
51.92,-0.365
51.925,-0.381
51.93,-0.415
51.935,-0.47
51.94,-0.524
51.945,-0.545
51.95,-0.494
51.955,-0.429
51.96,-0.412
51.965,-0.52
51.97,-0.625
51.975,-0.594
51.98,-0.542
51.985,-0.44
51.99,-0.298
51.995,-0.18
52,-0.167
52.005,-0.264
52.01,-0.345
52.015,-0.379
52.02,-0.342
52.025,-0.201
52.03,-0.158
52.035,-0.184
52.04,-0.201
52.045,-0.209
52.05,-0.237
52.055,-0.226
52.06,-0.087
52.065,0.083
52.07,0.084
52.075,0.022
52.08,0.036
52.085,0.042
52.09,-0.058
52.095,0.007
52.1,0.076
52.105,0.063
52.11,-0.072
52.115,-0.14
52.12,-0.129
52.125,-0.068
52.13,-0.091
52.135,-0.223
52.14,-0.35
52.145,-0.454
52.15,-0.469
52.155,-0.103
52.16,-0.094
52.165,-0.202
52.17,-0.116
52.175,-0.205
52.18,-0.284
52.185,-0.395
52.19,-0.37
52.195,-0.23
52.2,-0.098
52.205,-0.1
52.21,-0.12
52.215,-0.139
52.22,-0.167
52.225,-0.237
52.23,-0.248
52.235,-0.1
52.24,-0.194
52.245,-0.262
52.25,-0.219
52.255,-0.184
52.26,-0.152
52.265,-0.062
52.27,0.015
52.275,-0.053
52.28,-0.122
52.285,-0.082
52.29,-0.06
52.295,-0.022
52.3,-0.123
52.305,-0.14
52.31,-0.076
52.315,-0.027
52.32,-0.054
52.325,-0.118
52.33,-0.23
52.335,-0.306
52.34,-0.368
52.345,-0.436
52.35,-0.321
52.355,-0.498
52.36,-0.682
52.365,-0.582
52.37,-0.553
52.375,-0.489
52.38,-0.464
52.385,-0.425
52.39,-0.394
52.395,-0.311
52.4,-0.253
52.405,-0.298
52.41,-0.33
52.415,-0.35
52.42,-0.381
52.425,-0.35
52.43,-0.415
52.435,-0.52
52.44,-0.615
52.445,-0.61
52.45,-0.709
52.455,-0.735
52.46,-0.706
52.465,-0.73
52.47,-0.693
52.475,-0.585
52.48,-0.473
52.485,-0.467
52.49,-0.45
52.495,-0.33
52.5,-0.315
52.505,-0.29
52.51,-0.47
52.515,-0.411
52.52,-0.327
52.525,-0.274
52.53,-0.275
52.535,-0.382
52.54,-0.455
52.545,-0.437
52.55,-0.391
52.555,-0.307
52.56,-0.363
52.565,-0.38
52.57,-0.433
52.575,-0.377
52.58,-0.389
52.585,-0.403
52.59,-0.325
52.595,-0.328
52.6,-0.335
52.605,-0.413
52.61,-0.461
52.615,-0.475
52.62,-0.43
52.625,-0.359
52.63,-0.355
52.635,-0.4
52.64,-0.404
52.645,-0.4
52.65,-0.364
52.655,-0.32
52.66,-0.374
52.665,-0.423
52.67,-0.263
52.675,-0.245
52.68,-0.277
52.685,-0.403
52.69,-0.368
52.695,-0.267
52.7,-0.22
52.705,-0.251
52.71,-0.303
52.715,-0.266
52.72,-0.263
52.725,-0.289
52.73,-0.313
52.735,-0.37
52.74,-0.555
52.745,-0.58
52.75,-0.447
52.755,-0.407
52.76,-0.31
52.765,-0.235
52.77,-0.236
52.775,-0.315
52.78,-0.324
52.785,-0.28
52.79,-0.275
52.795,-0.28
52.8,-0.38
52.805,-0.412
52.81,-0.35
52.815,-0.17
52.82,-0.314
52.825,-0.473
52.83,-0.487
52.835,-0.546
52.84,-0.677
52.845,-0.768
52.85,-0.742
52.855,-0.626
52.86,-0.486
52.865,-0.427
52.87,-0.441
52.875,-0.505
52.88,-0.597
52.885,-0.692
52.89,-0.638
52.895,-0.55
52.9,-0.518
52.905,-0.464
52.91,-0.336
52.915,-0.25
52.92,-0.292
52.925,-0.38
52.93,-0.45
52.935,-0.503
52.94,-0.47
52.945,-0.5
52.95,-0.541
52.955,-0.545
52.96,-0.3
52.965,-0.216
52.97,-0.24
52.975,-0.346
52.98,-0.435
52.985,-0.418
52.99,-0.385
52.995,-0.367
53,-0.461
53.005,-0.467
53.01,-0.32
53.015,-0.362
53.02,-0.445
53.025,-0.47
53.03,-0.452
53.035,-0.455
53.04,-0.51
53.045,-0.548
53.05,-0.55
53.055,-0.562
53.06,-0.623
53.065,-0.54
53.07,-0.46
53.075,-0.388
53.08,-0.396
53.085,-0.44
53.09,-0.47
53.095,-0.476
53.1,-0.48
53.105,-0.411
53.11,-0.34
53.115,-0.27
53.12,-0.16
53.125,-0.31
53.13,-0.278
53.135,-0.28
53.14,-0.34
53.145,-0.379
53.15,-0.357
53.155,-0.28
53.16,-0.357
53.165,-0.385
53.17,-0.315
53.175,-0.274
53.18,-0.382
53.185,-0.48
53.19,-0.31
53.195,-0.266
53.2,-0.243
53.205,-0.305
53.21,-0.288
53.215,-0.212
53.22,-0.33
53.225,-0.491
53.23,-0.545
53.235,-0.323
53.24,-0.192
53.245,-0.366
53.25,-0.437
53.255,-0.541
53.26,-0.636
53.265,-0.676
53.27,-0.549
53.275,-0.429
53.28,-0.365
53.285,-0.472
53.29,-0.516
53.295,-0.472
53.3,-0.436
53.305,-0.436
53.31,-0.316
53.315,-0.18
53.32,-0.283
53.325,-0.411
53.33,-0.501
53.335,-0.361
53.34,-0.294
53.345,-0.26
53.35,-0.364
53.355,-0.349
53.36,-0.251
53.365,-0.297
53.37,-0.368
53.375,-0.384
53.38,-0.401
53.385,-0.368
53.39,-0.28
53.395,-0.173
53.4,-0.099
53.405,-0.104
53.41,-0.16
53.415,-0.307
53.42,-0.261
53.425,-0.164
53.43,-0.147
53.435,-0.123
53.44,-0.108
53.445,-0.117
53.45,-0.136
53.455,-0.2
53.46,-0.216
53.465,-0.171
53.47,-0.134
53.475,-0.103
53.48,-0.081
53.485,-0.196
53.49,-0.281
53.495,-0.283
53.5,-0.263
53.505,-0.24
53.51,-0.213
53.515,-0.258
53.52,-0.27
53.525,-0.422
53.53,-0.544
53.535,-0.595
53.54,-0.59
53.545,-0.535
53.55,-0.44
53.555,-0.285
53.56,-0.289
53.565,-0.32
53.57,-0.332
53.575,-0.405
53.58,-0.494
53.585,-0.456
53.59,-0.339
53.595,-0.408
53.6,-0.355
53.605,-0.278
53.61,-0.146
53.615,-0.195
53.62,-0.294
53.625,-0.158
53.63,-0.154
53.635,-0.16
53.64,-0.152
53.645,-0.256
53.65,-0.404
53.655,-0.518
53.66,-0.621
53.665,-0.709
53.67,-0.728
53.675,-0.691
53.68,-0.681
53.685,-0.595
53.69,-0.395
53.695,-0.232
53.7,-0.149
53.705,-0.156
53.71,-0.105
53.715,-0.065
53.72,-0.183
53.725,-0.111
53.73,-0.03
53.735,-0.085
53.74,-0.151
53.745,-0.199
53.75,-0.209
53.755,-0.218
53.76,-0.18
53.765,-0.117
53.77,-0.208
53.775,-0.21
53.78,-0.238
53.785,-0.202
53.79,-0.181
53.795,-0.152
53.8,-0.156
53.805,-0.117
53.81,-0.062
53.815,-0.063
53.82,-0.115
53.825,-0.149
53.83,-0.139
53.835,-0.175
53.84,-0.219
53.845,-0.224
53.85,-0.228
53.855,-0.177
53.86,-0.144
53.865,-0.268
53.87,-0.217
53.875,-0.117
53.88,-0.057
53.885,-0.055
53.89,-0.113
53.895,-0.154
53.9,-0.148
53.905,-0.155
53.91,-0.179
53.915,-0.188
53.92,-0.257
53.925,-0.317
53.93,-0.346
53.935,-0.349
53.94,-0.426
53.945,-0.52
53.95,-0.534
53.955,-0.539
53.96,-0.548
53.965,-0.538
53.97,-0.339
53.975,-0.152
53.98,-0.176
53.985,-0.205
53.99,-0.222
53.995,-0.326
54,-0.279
54.005,-0.21
54.01,-0.104
54.015,-0.067
54.02,-0.161
54.025,-0.246
54.03,-0.36
54.035,-0.33
54.04,-0.351
54.045,-0.613
54.05,-0.597
54.055,-0.393
54.06,-0.378
54.065,-0.292
54.07,-0.185
54.075,-0.203
54.08,-0.287
54.085,-0.207
54.09,-0.096
54.095,-0.041
54.1,-0.089
54.105,-0.165
54.11,-0.25
54.115,-0.429
54.12,-0.603
54.125,-0.355
