Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
2075,Neogloboquadrina pachyderma,,67.62,5.77,(25-280),6.84,0.95,
2076,Neogloboquadrina pachyderma,,67.68,7.08,(25-280),6.95,0.88,
2077,Neogloboquadrina pachyderma,,67.58,7.22,(25-280),7.05,0.89,
2078,Neogloboquadrina pachyderma,,62.05,-2.51,(25-280),7.62,1.14,
2079,Neogloboquadrina pachyderma,,67.35,8.31,(25-280),7.31,0.79,
2080,Neogloboquadrina pachyderma,,64.54,-28.20,(25-280),7.07,0.67,
2081,Neogloboquadrina pachyderma,,66.96,-25.20,(25-280),2.89,1.02,
2082,Neogloboquadrina pachyderma,,70.57,-12.72,(25-280),0.77,0.82,
2083,Neogloboquadrina pachyderma,,70.33,-10.63,(25-280),0.98,0.75,
2084,Neogloboquadrina pachyderma,,72.35,-7.81,(25-280),0.45,0.54,
2085,Neogloboquadrina pachyderma,,65.80,3.51,(25-280),7.48,1.01,discordant
2086,Neogloboquadrina pachyderma,,53.54,-20.29,(25-280),10.63,0.85,discordant
2087,Neogloboquadrina pachyderma,,53.18,-19.14,(25-280),10.79,0.87,discordant
2088,Neogloboquadrina pachyderma,,67.76,9.77,(25-280),7.32,0.77,
2089,Neogloboquadrina pachyderma,,51.57,-20.00,(25-280),10.95,0.83,
2090,Neogloboquadrina pachyderma,,70.03,-0.07,(25-280),5.64,1.05,
2091,Neogloboquadrina pachyderma,,72.39,-7.60,(25-280),0.46,0.57,
2092,Neogloboquadrina pachyderma,,73.83,-9.25,(25-280),0.70,0.63,
2093,Neogloboquadrina pachyderma,,73.86,-9.39,(25-280),0.75,0.63,
2094,Neogloboquadrina pachyderma,,72.94,-13.42,(25-280),1.26,0.70,
2095,Neogloboquadrina pachyderma,,66.67,-25.95,(25-280),2.98,0.96,
2096,Neogloboquadrina pachyderma,,52.55,-20.33,(25-280),10.58,0.90,
2097,Neogloboquadrina pachyderma,,69.99,4.00,(25-280),5.88,0.77,
2098,Neogloboquadrina pachyderma,,75.06,-4.59,(25-280),0.19,0.57,discordant
2099,Neogloboquadrina pachyderma,,67.88,-18.72,(25-280),1.78,0.81,
2100,Neogloboquadrina pachyderma,,63.25,2.60,(25-280),8.03,0.94,
2101,Neogloboquadrina pachyderma,,63.08,2.99,(25-280),8.17,0.88,
2102,Neogloboquadrina pachyderma,,62.78,3.90,(25-280),8.62,0.83,
2103,Neogloboquadrina pachyderma,,61.36,-3.21,(25-280),8.08,0.95,
2104,Neogloboquadrina pachyderma,,60.10,-7.14,(25-280),9.18,0.66,discordant
2105,Neogloboquadrina pachyderma,,50.42,167.73,(25-280),4.02,1.19,
2106,Neogloboquadrina pachyderma,,-51.90,4.52,(25-280),1.73,0.63,
2107,Neogloboquadrina pachyderma,,53.52,178.85,(25-280),4.03,1.05,
2108,Neogloboquadrina pachyderma,,81.79,4.93,(25-280),1.76,1.26,
2109,Neogloboquadrina pachyderma,,81.84,5.27,(25-280),1.58,1.40,
2110,Neogloboquadrina pachyderma,,63.05,-13.84,(25-280),8.53,0.63,discordant
2111,Neogloboquadrina pachyderma,,63.35,-13.31,(25-280),8.38,0.54,discordant
2112,Neogloboquadrina pachyderma,,64.00,-12.10,(25-280),7.28,0.69,discordant
2113,Neogloboquadrina pachyderma,,64.94,-10.14,(25-280),3.21,1.62,
2114,Neogloboquadrina pachyderma,,60.40,-12.42,(25-280),9.26,0.71,discordant
2115,Neogloboquadrina pachyderma,,63.76,1.39,(25-280),7.23,1.17,
2116,Neogloboquadrina pachyderma,,64.01,-0.73,(25-280),5.46,1.46,
2117,Neogloboquadrina pachyderma,,64.57,-0.72,(25-280),5.20,1.61,
2118,Neogloboquadrina pachyderma,,69.53,-19.00,(25-280),0.71,0.61,
2119,Neogloboquadrina pachyderma,,68.92,-20.30,(25-280),0.63,0.58,
2120,Neogloboquadrina pachyderma,,65.03,-28.28,(25-280),6.82,0.67,
2121,Neogloboquadrina pachyderma,,63.06,0.79,(25-280),7.68,1.08,
2122,Neogloboquadrina pachyderma,,65.39,-4.74,(25-280),3.44,1.17,
2123,Neogloboquadrina pachyderma,,65.42,-3.23,(25-280),3.76,1.43,
2124,Neogloboquadrina pachyderma,,66.34,-0.36,(25-280),5.25,1.43,
2125,Neogloboquadrina pachyderma,,44.71,-34.02,(25-280),14.25,1.15,discordant
2126,Neogloboquadrina pachyderma,,66.61,1.55,(25-280),6.29,1.19,
2127,Neogloboquadrina pachyderma,,66.61,2.66,(25-280),6.94,1.02,
2128,Neogloboquadrina pachyderma,,63.46,3.04,(25-280),8.02,0.90,
2129,Neogloboquadrina pachyderma,,62.47,4.46,(25-280),8.51,0.91,
2130,Neogloboquadrina pachyderma,,64.85,-7.71,(25-280),2.90,1.24,
2131,Neogloboquadrina pachyderma,,45.09,-39.44,(25-280),14.50,1.28,discordant
2132,Neogloboquadrina pachyderma,,65.10,-2.42,(25-280),3.92,1.44,
2133,Neogloboquadrina pachyderma,,70.01,-12.42,(25-280),0.66,0.83,
2134,Neogloboquadrina pachyderma,,70.36,-18.21,(25-280),0.63,0.61,
2135,Neogloboquadrina pachyderma,,64.69,-29.09,(25-280),7.04,0.70,discordant
2136,Neogloboquadrina pachyderma,,70.44,-16.08,(25-280),0.59,0.53,
2137,Neogloboquadrina pachyderma,,75.84,11.53,(25-280),4.60,0.63,discordant
2138,Neogloboquadrina pachyderma,,70.50,12.84,(25-280),6.27,0.69,
2139,Neogloboquadrina pachyderma,,70.10,11.57,(25-280),6.33,0.74,
2140,Neogloboquadrina pachyderma,,70.99,16.40,(25-280),6.62,0.67,
2141,Neogloboquadrina pachyderma,,71.10,15.28,(25-280),6.65,0.69,discordant
2142,Neogloboquadrina pachyderma,,70.78,13.80,(25-280),6.26,0.70,
2143,Neogloboquadrina pachyderma,,66.77,4.92,(25-280),7.31,0.89,
2144,Neogloboquadrina pachyderma,,67.08,2.91,(25-280),6.86,0.96,
2145,Neogloboquadrina pachyderma,,67.83,1.50,(25-280),6.00,1.17,
2146,Neogloboquadrina pachyderma,,68.24,1.00,(25-280),5.70,1.29,
2147,Neogloboquadrina pachyderma,,51.05,167.97,(25-280),3.82,1.21,
2148,Neogloboquadrina pachyderma,,70.42,-18.95,(25-280),0.53,0.77,
2149,Neogloboquadrina pachyderma,,51.30,167.65,(25-280),3.81,1.23,discordant
2150,Neogloboquadrina pachyderma,,68.75,-0.01,(25-280),5.34,1.17,
2151,Neogloboquadrina pachyderma,,68.73,0.16,(25-280),5.43,1.21,
2152,Neogloboquadrina pachyderma,,51.06,168.14,(25-280),3.89,1.25,
2153,Neogloboquadrina pachyderma,,70.00,-2.99,(25-280),4.90,1.06,
2154,Neogloboquadrina pachyderma,,70.31,-3.12,(25-280),4.62,1.01,
2155,Neogloboquadrina pachyderma,,69.50,3.00,(25-280),5.91,0.89,
2156,Neogloboquadrina pachyderma,,68.42,4.01,(25-280),6.30,1.02,
2157,Neogloboquadrina pachyderma,,70.26,-3.35,(25-280),4.61,1.05,
2158,Neogloboquadrina pachyderma,,70.00,-0.05,(25-280),5.64,1.05,
2159,Neogloboquadrina pachyderma,,68.70,-0.24,(25-280),5.27,1.21,
2160,Neogloboquadrina pachyderma,,67.00,7.78,(25-280),7.48,0.79,
2161,Neogloboquadrina pachyderma,,67.65,5.79,(25-280),6.85,0.93,
2162,Neogloboquadrina pachyderma,,67.73,5.91,(25-280),6.82,0.95,
2163,Neogloboquadrina pachyderma,,65.51,-0.12,(25-280),5.27,1.53,
2164,Neogloboquadrina pachyderma,,66.54,6.69,(25-280),7.61,0.75,discordant
2165,Neogloboquadrina pachyderma,,67.76,9.79,(25-280),7.33,0.76,
2166,Neogloboquadrina pachyderma,,78.87,4.84,(25-280),3.01,0.77,
2167,Neogloboquadrina pachyderma,,78.90,-3.99,(25-280),1.71,1.01,
2168,Neogloboquadrina pachyderma,,68.50,0.83,(25-280),5.65,1.20,
2169,Neogloboquadrina pachyderma,,66.99,7.75,(25-280),7.49,0.80,
2170,Neogloboquadrina pachyderma,,72.13,11.45,(25-280),5.33,0.66,
2171,Neogloboquadrina pachyderma,,72.02,9.30,(25-280),5.08,0.65,
2172,Neogloboquadrina pachyderma,,72.23,14.42,(25-280),6.16,0.66,
2173,Neogloboquadrina pachyderma,,73.16,-0.82,(25-280),0.16,0.66,
2174,Neogloboquadrina pachyderma,,72.03,-0.63,(25-280),2.56,0.99,
2175,Neogloboquadrina pachyderma,,72.38,-10.59,(25-280),0.82,0.58,
2176,Neogloboquadrina pachyderma,,75.00,13.95,(25-280),4.77,0.58,
2177,Neogloboquadrina pachyderma,,73.06,9.74,(25-280),4.62,0.60,
2178,Neogloboquadrina pachyderma,,69.50,-19.47,(25-280),0.61,0.70,
2179,Neogloboquadrina pachyderma,,69.49,-17.12,(25-280),0.70,0.41,
2180,Neogloboquadrina pachyderma,,72.18,13.11,(25-280),5.77,0.64,
2181,Neogloboquadrina pachyderma,,69.37,-8.67,(25-280),1.71,0.95,
2182,Neogloboquadrina pachyderma,,69.38,-6.51,(25-280),3.03,0.94,
2183,Neogloboquadrina pachyderma,,66.94,7.74,(25-280),7.51,0.80,
2184,Neogloboquadrina pachyderma,,69.41,-12.92,(25-280),0.47,0.79,
2185,Neogloboquadrina pachyderma,,78.87,1.39,(25-280),2.56,0.50,
2186,Neogloboquadrina pachyderma,,72.21,-13.00,(25-280),0.95,0.64,
2187,Neogloboquadrina pachyderma,,66.90,8.05,(25-280),7.59,0.78,
2188,Neogloboquadrina pachyderma,,67.50,8.36,(25-280),7.25,0.82,
2189,Neogloboquadrina pachyderma,,68.16,9.59,(25-280),7.26,0.80,
2190,Neogloboquadrina pachyderma,,79.41,6.88,(25-280),3.21,1.00,
2191,Neogloboquadrina pachyderma,,79.03,-1.62,(25-280),2.24,0.65,
2192,Neogloboquadrina pachyderma,,69.35,-4.42,(25-280),4.47,1.02,
2193,Neogloboquadrina pachyderma,,68.30,3.64,(25-280),6.40,1.05,
2194,Trilobatus sacculifer,,2.21,-35.18,(0-200),20.88,6.37,
2195,Trilobatus sacculifer,,-8.53,-34.02,(0-200),23.80,3.57,
2196,Trilobatus sacculifer,,2.27,-33.01,(0-200),20.37,6.14,
2197,Trilobatus sacculifer,,-1.67,-12.43,(0-200),18.21,4.95,
2198,Trilobatus sacculifer,,8.57,-40.44,(0-200),19.55,6.39,
2199,Trilobatus sacculifer,,-40.62,25.61,(0-200),13.66,1.63,discordant
2200,Trilobatus sacculifer,,8.50,-39.99,(0-200),19.57,6.42,
2201,Trilobatus sacculifer,,-8.78,110.50,(0-200),19.91,5.68,
2202,Trilobatus sacculifer,,-40.62,25.61,(0-200),13.66,1.63,
2203,Trilobatus sacculifer,,2.29,-31.29,(0-200),20.53,6.19,
2204,Trilobatus sacculifer,,-9.65,118.15,(0-200),21.72,4.86,
2205,Trilobatus sacculifer,,-1.16,-10.71,(0-200),18.49,4.77,
2206,Trilobatus sacculifer,,-8.20,-34.46,(0-200),27.32,0.87,discordant
2208,Trilobatus sacculifer,,-1.42,-86.85,(0-200),16.75,3.13,
2209,Trilobatus sacculifer,,3.81,-41.62,(0-200),22.07,6.12,
2210,Trilobatus sacculifer,,-8.20,-34.26,(0-200),23.92,3.33,
2211,Trilobatus sacculifer,,2.87,-87.75,(0-200),18.60,5.19,
2212,Trilobatus sacculifer,,-9.60,121.15,(0-200),21.87,4.61,
2213,Trilobatus sacculifer,,-9.60,120.92,(0-200),21.82,4.63,
2214,Trilobatus sacculifer,,-1.52,-85.82,(0-200),16.74,3.06,
2215,Trilobatus sacculifer,,-9.54,118.30,(0-200),21.50,4.80,
2216,Trilobatus sacculifer,,-1.76,-12.55,(0-200),18.12,4.92,
2217,Trilobatus sacculifer,,-1.22,-89.68,(0-200),17.02,3.14,
2218,Trilobatus sacculifer,,-35.61,16.36,(0-200),16.33,2.29,
2219,Trilobatus sacculifer,,5.43,-46.93,(0-200),23.07,5.29,
2220,Trilobatus sacculifer,,5.14,-46.58,(0-200),23.06,5.33,
2221,Trilobatus sacculifer,,4.24,-43.66,(0-200),22.85,5.51,
2222,Trilobatus sacculifer,,3.18,-46.34,(0-200),23.38,4.89,
2223,Trilobatus sacculifer,,5.33,-34.02,(0-200),19.78,6.31,
2224,Trilobatus sacculifer,,-0.47,-82.07,(0-200),17.30,3.72,
2225,Trilobatus sacculifer,,-3.62,-13.19,(0-200),17.50,4.97,
2226,Trilobatus sacculifer,,-3.82,-14.90,(0-200),18.13,5.32,
2227,Trilobatus sacculifer,,17.98,111.48,(0-200),20.86,4.07,
2228,Trilobatus sacculifer,,-3.56,-12.58,(0-200),17.92,5.08,
2229,Trilobatus sacculifer,,2.31,-30.65,(0-200),20.41,6.10,
2230,Trilobatus sacculifer,,-5.28,-10.20,(0-200),18.51,5.64,
2231,Trilobatus sacculifer,,-2.37,-84.65,(0-200),16.62,3.05,
2232,Trilobatus sacculifer,,-5.75,-11.04,(0-200),18.35,5.68,
2233,Trilobatus sacculifer,,-5.78,-10.74,(0-200),18.63,5.73,
2234,Trilobatus sacculifer,,-12.48,146.88,(0-200),24.23,2.66,
2235,Trilobatus sacculifer,,-5.84,-8.65,(0-200),18.12,5.59,
2236,Trilobatus sacculifer,,-20.12,8.97,(0-200),15.79,2.94,
2237,Trilobatus sacculifer,,-20.12,8.97,(0-200),15.79,2.94,
2238,Trilobatus sacculifer,,-20.12,8.97,(0-200),15.79,2.94,
2239,Trilobatus sacculifer,,-20.12,8.97,(0-200),15.79,2.94,
2240,Trilobatus sacculifer,,-34.75,17.36,(0-200),14.96,2.48,
2241,Trilobatus sacculifer,,-14.05,147.92,(0-200),24.50,2.22,
2242,Trilobatus sacculifer,,5.90,-48.04,(0-200),23.23,5.17,
2243,Trilobatus sacculifer,,-34.75,17.36,(0-200),14.96,2.48,
2244,Trilobatus sacculifer,,-34.75,17.36,(0-200),14.96,2.48,
2245,Trilobatus sacculifer,,-4.25,-36.34,(0-200),23.30,4.26,
2246,Trilobatus sacculifer,,-5.52,-106.77,(0-200),18.67,5.11,
2247,Trilobatus sacculifer,,-35.61,16.36,(0-200),16.33,2.29,
2248,Trilobatus sacculifer,,-2.17,-9.87,(0-200),17.56,4.65,
2249,Trilobatus sacculifer,,-34.75,17.36,(0-200),14.96,2.48,
2250,Trilobatus sacculifer,,-2.21,156.97,(0-200),26.40,3.79,
2251,Trilobatus sacculifer,,-41.13,13.48,(0-200),12.30,1.25,
2252,Trilobatus sacculifer,,21.32,-74.15,(0-200),25.09,2.19,
2253,Trilobatus sacculifer,,-31.51,-29.10,(0-200),18.37,1.84,
2254,Trilobatus sacculifer,,21.25,-74.35,(0-200),25.12,2.14,
2255,Trilobatus sacculifer,,-31.66,-29.66,(0-200),18.20,1.76,
2256,Trilobatus sacculifer,,16.76,-71.49,(0-200),25.73,2.37,
2257,Trilobatus sacculifer,,-31.66,-30.03,(0-200),18.29,1.82,
2258,Trilobatus sacculifer,,16.10,-70.50,(0-200),25.45,2.53,
2259,Trilobatus sacculifer,,-28.84,-31.08,(0-200),19.25,2.12,
2260,Trilobatus sacculifer,,15.40,-68.20,(0-200),25.28,2.71,
2261,Trilobatus sacculifer,,-31.59,-28.90,(0-200),18.30,1.90,
2262,Trilobatus sacculifer,,-6.93,9.00,(0-200),17.74,3.62,
2263,Trilobatus sacculifer,,-2.17,-10.07,(0-200),17.68,4.69,
2264,Trilobatus sacculifer,,14.20,-63.42,(0-200),24.13,3.44,
2265,Trilobatus sacculifer,,-1.20,-11.71,(0-200),18.39,4.75,
2266,Trilobatus sacculifer,,21.32,-74.15,(0-200),25.09,2.19,
2267,Trilobatus sacculifer,,-0.08,-10.78,(0-200),18.83,4.69,
2268,Trilobatus sacculifer,,15.95,-60.92,(0-200),25.04,2.58,
2269,Trilobatus sacculifer,,-4.33,-10.26,(0-200),17.81,5.16,
2270,Trilobatus sacculifer,,15.35,-59.28,(0-200),24.86,2.52,
2271,Trilobatus sacculifer,,-15.68,-9.46,(0-200),19.78,3.14,
2272,Trilobatus sacculifer,,15.57,-65.13,(0-200),25.00,2.64,
2273,Trilobatus sacculifer,,-2.24,157.00,(0-200),26.36,3.83,
2274,Trilobatus sacculifer,,17.27,-71.65,(0-200),25.68,2.30,
2275,Trilobatus sacculifer,,16.54,-72.21,(0-200),25.90,2.30,
2276,Trilobatus sacculifer,,17.51,-67.04,(0-200),25.29,2.49,
2277,Trilobatus sacculifer,,7.34,-20.47,(0-200),18.37,5.26,
2279,Trilobatus sacculifer,,20.92,-19.72,(0-200),18.50,2.35,
2280,Trilobatus sacculifer,,16.59,-78.61,(0-200),26.50,1.92,
2282,Trilobatus sacculifer,,16.89,-79.13,(0-200),26.68,1.85,
2283,Trilobatus sacculifer,,16.92,-79.42,(0-200),26.61,1.95,
2284,Trilobatus sacculifer,,20.84,-19.74,(0-200),18.56,2.44,
2285,Trilobatus sacculifer,,-31.67,-28.66,(0-200),18.31,1.86,discordant
2286,Trilobatus sacculifer,,16.91,-79.39,(0-200),26.62,1.96,
2287,Trilobatus sacculifer,,17.26,-79.23,(0-200),26.68,1.84,
2288,Trilobatus sacculifer,,17.93,-79.14,(0-200),26.61,1.97,
2289,Trilobatus sacculifer,,-24.60,6.86,(0-200),16.92,2.39,
2290,Trilobatus sacculifer,,-24.49,7.11,(0-200),16.86,2.44,
2291,Trilobatus sacculifer,,-24.51,7.28,(0-200),16.94,2.53,
2292,Trilobatus sacculifer,,13.84,-74.15,(0-200),24.23,3.14,
2293,Trilobatus sacculifer,,-24.03,5.31,(0-200),17.52,2.44,
2294,Trilobatus sacculifer,,15.30,-72.78,(0-200),25.41,2.45,
2295,Trilobatus sacculifer,,-32.79,-27.75,(0-200),17.74,1.99,discordant
2296,Trilobatus sacculifer,,-26.55,5.02,(0-200),17.35,2.29,
2297,Trilobatus sacculifer,,-3.48,-7.59,(0-200),17.94,4.95,
2298,Trilobatus sacculifer,,-15.53,-10.73,(0-200),20.20,3.12,
2299,Trilobatus sacculifer,,-15.53,-11.58,(0-200),20.12,3.09,
2300,Trilobatus sacculifer,,6.13,-43.44,(0-200),20.66,6.72,
2301,Trilobatus sacculifer,,-29.11,-45.22,(0-200),20.36,2.26,
2302,Trilobatus sacculifer,,-29.14,-43.38,(0-200),19.58,2.27,
2303,Trilobatus sacculifer,,-22.09,-38.02,(0-200),23.17,2.38,
2304,Trilobatus sacculifer,,-2.24,157.00,(0-200),26.36,3.83,
2305,Trilobatus sacculifer,,-20.96,-39.56,(0-200),22.34,2.93,
2306,Trilobatus sacculifer,,-2.18,157.00,(0-200),26.38,3.80,
2307,Trilobatus sacculifer,,-20.82,-39.86,(0-200),21.65,3.30,
2308,Trilobatus sacculifer,,-1.00,157.85,(0-200),25.84,4.04,
2309,Trilobatus sacculifer,,-27.91,-45.88,(0-200),21.30,2.34,
2310,Trilobatus sacculifer,,-21.27,-38.93,(0-200),22.84,2.53,
2311,Trilobatus sacculifer,,-8.57,-34.34,(0-200),23.84,3.40,
2312,Trilobatus sacculifer,,0.00,159.48,(0-200),25.66,4.24,
2313,Trilobatus sacculifer,,-8.56,-34.48,(0-200),23.80,3.34,
2314,Trilobatus sacculifer,,0.01,160.45,(0-200),25.65,4.25,
2315,Trilobatus sacculifer,,-8.73,-34.13,(0-200),23.86,3.51,
2316,Trilobatus sacculifer,,0.00,160.40,(0-200),25.59,4.27,
2317,Trilobatus sacculifer,,-8.92,-33.70,(0-200),23.88,3.69,
2318,Trilobatus sacculifer,,-1.26,-24.15,(0-200),19.31,5.52,
2319,Trilobatus sacculifer,,-0.01,161.00,(0-200),25.79,4.22,
2320,Trilobatus sacculifer,,-0.01,158.91,(0-200),25.70,4.20,
2321,Trilobatus sacculifer,,-1.00,157.85,(0-200),25.84,4.04,
2322,Trilobatus sacculifer,,6.09,-44.19,(0-200),20.58,6.63,
2323,Trilobatus sacculifer,,5.09,-43.76,(0-200),21.50,6.21,
2324,Trilobatus sacculifer,,-0.01,158.91,(0-200),25.70,4.20,
2325,Trilobatus sacculifer,,-20.37,-12.71,(0-200),20.84,2.38,
2326,Trilobatus sacculifer,,0.00,159.48,(0-200),25.66,4.24,
2327,Trilobatus sacculifer,,-15.54,-17.07,(0-200),21.40,2.84,
2328,Trilobatus sacculifer,,-15.35,-18.69,(0-200),21.69,2.75,
2329,Trilobatus sacculifer,,0.00,160.40,(0-200),25.59,4.27,
2330,Trilobatus sacculifer,,3.68,-32.01,(0-200),20.39,6.06,
2331,Trilobatus sacculifer,,-0.01,161.00,(0-200),25.79,4.22,
2332,Trilobatus sacculifer,,4.03,-41.68,(0-200),21.97,6.11,
2333,Trilobatus sacculifer,,-26.74,-46.74,(0-200),20.88,2.41,
2334,Trilobatus sacculifer,,5.85,-44.98,(0-200),20.99,6.42,
2335,Trilobatus sacculifer,,5.67,-45.09,(0-200),21.22,6.21,
2336,Trilobatus sacculifer,,-23.59,10.76,(0-200),15.05,2.55,
2337,Trilobatus sacculifer,,-26.48,11.64,(0-200),15.43,2.35,
2338,Trilobatus sacculifer,,-29.18,13.09,(0-200),15.36,2.37,
2339,Trilobatus sacculifer,,-29.17,13.09,(0-200),15.34,2.37,
2340,Trilobatus sacculifer,,-29.17,13.09,(0-200),15.34,2.37,
2341,Trilobatus sacculifer,,-29.45,11.75,(0-200),16.19,2.41,
2342,Trilobatus sacculifer,,-30.27,3.26,(0-200),17.34,1.87,discordant
2343,Trilobatus sacculifer,,-28.89,1.00,(0-200),17.72,1.99,
2344,Trilobatus sacculifer,,1.95,3.55,(0-200),19.22,4.90,
2345,Trilobatus sacculifer,,17.04,-66.00,(0-200),25.31,2.43,
2346,Trilobatus sacculifer,,-5.54,-1.77,(0-200),17.46,5.20,
2347,Trilobatus sacculifer,,17.60,-65.68,(0-200),25.33,2.46,
2348,Trilobatus sacculifer,,30.48,-36.95,(0-200),20.30,1.97,
2349,Trilobatus sacculifer,,-31.66,-36.02,(0-200),18.19,1.85,discordant
2350,Trilobatus sacculifer,,-31.91,-36.20,(0-200),18.08,1.82,
2351,Trilobatus sacculifer,,-32.03,-36.19,(0-200),18.10,1.93,
2352,Trilobatus sacculifer,,-30.84,-38.24,(0-200),18.81,2.06,
2353,Trilobatus sacculifer,,-30.88,-37.80,(0-200),18.75,2.06,
2354,Trilobatus sacculifer,,-2.23,157.00,(0-200),26.36,3.82,
2355,Trilobatus sacculifer,,11.71,94.49,(0-200),22.64,5.41,
2356,Trilobatus sacculifer,,-0.01,161.77,(0-200),25.73,4.14,
2357,Trilobatus sacculifer,,-31.52,-35.94,(0-200),18.33,1.89,
2358,Trilobatus sacculifer,,38.91,-25.02,(0-200),16.11,1.98,
2359,Trilobatus sacculifer,,-0.02,162.64,(0-200),25.61,4.09,
2360,Trilobatus sacculifer,,31.90,-64.30,(0-200),20.73,2.18,
2361,Trilobatus sacculifer,,33.85,-30.09,(0-200),18.55,1.96,
2362,Trilobatus sacculifer,,0.32,159.36,(0-200),25.54,4.30,
2363,Trilobatus sacculifer,,33.75,-32.16,(0-200),18.94,1.99,
2364,Trilobatus sacculifer,,5.90,-87.24,(0-200),18.21,5.51,
2365,Trilobatus sacculifer,,44.00,-20.02,(0-200),13.90,1.45,
2366,Trilobatus sacculifer,,0.32,159.36,(0-200),25.54,4.30,
2367,Trilobatus sacculifer,,18.75,115.87,(0-200),20.90,4.20,
2368,Trilobatus sacculifer,,38.57,-25.03,(0-200),16.27,2.09,
2369,Trilobatus sacculifer,,2.81,-89.85,(0-200),17.96,4.93,
2370,Trilobatus sacculifer,,31.43,-36.25,(0-200),20.02,2.02,
2371,Trilobatus sacculifer,,32.77,-34.70,(0-200),19.39,1.92,
2372,Trilobatus sacculifer,,-0.37,-106.18,(0-200),17.05,3.91,
2373,Trilobatus sacculifer,,16.52,-74.81,(0-200),26.15,1.94,
2374,Trilobatus sacculifer,,4.76,-43.31,(0-200),21.96,6.03,
2375,Trilobatus sacculifer,,4.34,-43.49,(0-200),22.50,5.65,
2376,Trilobatus sacculifer,,4.34,-43.41,(0-200),22.34,5.73,
2377,Trilobatus sacculifer,,4.36,-43.70,(0-200),22.65,5.60,
2378,Trilobatus sacculifer,,4.56,-43.38,(0-200),22.23,5.86,
2379,Trilobatus sacculifer,,4.79,-43.04,(0-200),21.62,6.09,
2380,Trilobatus sacculifer,,4.95,-42.89,(0-200),21.47,6.18,
2381,Trilobatus sacculifer,,-31.41,-35.88,(0-200),18.41,1.93,
2382,Trilobatus sacculifer,,4.87,-43.20,(0-200),21.77,6.08,
2383,Trilobatus sacculifer,,2.46,-19.76,(0-200),19.78,5.62,
2384,Trilobatus sacculifer,,42.25,-25.67,(0-200),15.12,1.85,
2385,Trilobatus sacculifer,,5.45,-21.14,(0-200),19.74,5.86,
2386,Trilobatus sacculifer,,6.64,-21.90,(0-200),18.84,5.56,
2387,Trilobatus sacculifer,,37.12,-30.03,(0-200),17.23,2.05,
2388,Trilobatus sacculifer,,-7.61,-167.96,(0-200),27.36,2.40,
2389,Trilobatus sacculifer,,-0.01,159.37,(0-200),25.68,4.21,
2390,Trilobatus sacculifer,,-9.32,-97.60,(0-200),17.67,4.65,
2391,Trilobatus sacculifer,,-0.01,161.00,(0-200),25.79,4.22,
2392,Trilobatus sacculifer,,5.26,-21.71,(0-200),19.88,5.85,
2393,Trilobatus sacculifer,,-2.23,157.00,(0-200),26.37,3.82,
2394,Trilobatus sacculifer,,1.75,160.80,(0-200),25.42,4.44,
2395,Trilobatus sacculifer,,-1.63,159.24,(0-200),26.16,3.89,
2396,Trilobatus sacculifer,,18.93,-64.09,(0-200),24.98,2.39,
2397,Trilobatus sacculifer,,-11.74,10.55,(0-200),16.86,3.85,
2398,Trilobatus sacculifer,,18.30,-63.63,(0-200),25.19,2.43,
2399,Trilobatus sacculifer,,18.32,-63.45,(0-200),25.13,2.38,
2400,Trilobatus sacculifer,,-19.66,9.14,(0-200),15.54,2.84,
2401,Trilobatus sacculifer,,-20.10,9.18,(0-200),15.49,2.87,
2402,Trilobatus sacculifer,,-20.10,9.18,(0-200),15.49,2.86,
2403,Trilobatus sacculifer,,17.84,-63.74,(0-200),25.18,2.43,
2404,Trilobatus sacculifer,,-21.06,8.23,(0-200),16.33,2.92,
2405,Trilobatus sacculifer,,18.03,-64.16,(0-200),25.18,2.45,
2406,Trilobatus sacculifer,,-21.08,7.78,(0-200),16.37,2.86,
2407,Trilobatus sacculifer,,-22.91,6.03,(0-200),17.17,2.54,
2408,Trilobatus sacculifer,,17.99,-63.45,(0-200),25.21,2.38,
2409,Trilobatus sacculifer,,-22.06,5.54,(0-200),17.19,2.73,
2410,Trilobatus sacculifer,,17.57,-65.37,(0-200),25.33,2.48,
2411,Trilobatus sacculifer,,-21.72,5.43,(0-200),17.15,2.72,
2412,Trilobatus sacculifer,,17.67,-65.48,(0-200),25.29,2.46,
2413,Trilobatus sacculifer,,-21.60,5.03,(0-200),17.43,2.79,
2415,Trilobatus sacculifer,,-6.21,0.88,(0-200),17.06,4.55,
2416,Trilobatus sacculifer,,-21.89,7.10,(0-200),16.48,2.61,
2417,Trilobatus sacculifer,,16.42,-62.45,(0-200),25.12,2.60,
2418,Trilobatus sacculifer,,15.45,-62.23,(0-200),24.78,2.90,
2419,Trilobatus sacculifer,,-11.79,13.30,(0-200),17.93,3.79,
2420,Trilobatus sacculifer,,-0.02,160.42,(0-200),25.67,4.23,
2421,Trilobatus sacculifer,,0.00,161.00,(0-200),25.81,4.22,
2422,Trilobatus sacculifer,,-0.02,161.43,(0-200),25.87,4.14,
2423,Trilobatus sacculifer,,0.01,161.98,(0-200),25.65,4.12,
2424,Trilobatus sacculifer,,-0.88,160.99,(0-200),26.02,3.99,
2425,Trilobatus sacculifer,,1.10,161.61,(0-200),25.70,4.29,
