Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
2186,Neogloboquadrina pachyderma,,72.21,-13.00,(0-500),0.69,0.65,
2187,Neogloboquadrina pachyderma,,66.90,8.05,(0-500),7.18,1.30,
2188,Neogloboquadrina pachyderma,,67.50,8.36,(0-500),6.42,1.62,
2189,Neogloboquadrina pachyderma,,68.16,9.59,(0-500),6.56,1.42,
2190,Neogloboquadrina pachyderma,,79.41,6.88,(0-500),2.93,0.85,
2191,Neogloboquadrina pachyderma,,79.03,-1.62,(0-500),1.98,0.68,
2192,Neogloboquadrina pachyderma,,69.35,-4.42,(0-500),3.74,1.77,
2193,Neogloboquadrina pachyderma,,68.30,3.64,(0-500),5.64,1.60,
2194,Trilobatus sacculifer,,2.21,-35.18,(0-500),14.56,6.75,
2195,Trilobatus sacculifer,,-8.53,-34.02,(0-500),16.06,7.27,
2196,Trilobatus sacculifer,,2.27,-33.01,(0-500),14.29,6.42,
2197,Trilobatus sacculifer,,-1.67,-12.43,(0-500),13.33,5.22,
2198,Trilobatus sacculifer,,8.57,-40.44,(0-500),13.37,6.53,
2199,Trilobatus sacculifer,,-40.62,25.61,(0-500),11.31,2.32,discordant
2200,Trilobatus sacculifer,,8.50,-39.99,(0-500),13.38,6.56,
2201,Trilobatus sacculifer,,-8.78,110.50,(0-500),13.73,6.07,
2202,Trilobatus sacculifer,,-40.62,25.61,(0-500),11.31,2.32,
2203,Trilobatus sacculifer,,2.29,-31.29,(0-500),14.42,6.52,
2204,Trilobatus sacculifer,,-9.65,118.15,(0-500),14.44,6.65,
2205,Trilobatus sacculifer,,-1.16,-10.71,(0-500),13.36,5.26,
2206,Trilobatus sacculifer,,-8.20,-34.46,(0-500),27.32,0.87,discordant
2208,Trilobatus sacculifer,,-1.42,-86.85,(0-500),12.89,3.69,
2209,Trilobatus sacculifer,,3.81,-41.62,(0-500),14.50,7.50,
2210,Trilobatus sacculifer,,-8.20,-34.26,(0-500),16.42,7.12,
2211,Trilobatus sacculifer,,2.87,-87.75,(0-500),13.55,5.20,
2212,Trilobatus sacculifer,,-9.60,121.15,(0-500),14.48,6.72,
2213,Trilobatus sacculifer,,-9.60,120.92,(0-500),14.39,6.67,
2214,Trilobatus sacculifer,,-1.52,-85.82,(0-500),12.91,3.69,
2215,Trilobatus sacculifer,,-9.54,118.30,(0-500),14.28,6.52,
2216,Trilobatus sacculifer,,-1.76,-12.55,(0-500),13.30,5.16,
2217,Trilobatus sacculifer,,-1.22,-89.68,(0-500),17.02,3.14,
2218,Trilobatus sacculifer,,-35.61,16.36,(0-500),12.78,3.34,
2219,Trilobatus sacculifer,,5.43,-46.93,(0-500),15.09,7.79,
2220,Trilobatus sacculifer,,5.14,-46.58,(0-500),14.98,7.75,
2221,Trilobatus sacculifer,,4.24,-43.66,(0-500),14.80,7.71,
2222,Trilobatus sacculifer,,3.18,-46.34,(0-500),15.44,7.37,
2223,Trilobatus sacculifer,,5.33,-34.02,(0-500),13.43,6.41,
2224,Trilobatus sacculifer,,-0.47,-82.07,(0-500),13.09,4.14,
2225,Trilobatus sacculifer,,-3.62,-13.19,(0-500),13.06,4.79,
2226,Trilobatus sacculifer,,-3.82,-14.90,(0-500),13.39,5.23,
2227,Trilobatus sacculifer,,17.98,111.48,(0-500),14.67,5.69,
2228,Trilobatus sacculifer,,-3.56,-12.58,(0-500),13.32,5.04,
2229,Trilobatus sacculifer,,2.31,-30.65,(0-500),14.38,6.45,
2230,Trilobatus sacculifer,,-5.28,-10.20,(0-500),13.16,5.83,
2231,Trilobatus sacculifer,,-2.37,-84.65,(0-500),12.86,3.65,
2232,Trilobatus sacculifer,,-5.75,-11.04,(0-500),12.88,5.84,
2233,Trilobatus sacculifer,,-5.78,-10.74,(0-500),13.08,5.98,
2234,Trilobatus sacculifer,,-12.48,146.88,(0-500),17.87,6.18,
2235,Trilobatus sacculifer,,-5.84,-8.65,(0-500),12.86,5.65,
2236,Trilobatus sacculifer,,-20.12,8.97,(0-500),12.00,3.86,
2237,Trilobatus sacculifer,,-20.12,8.97,(0-500),12.00,3.86,
2238,Trilobatus sacculifer,,-20.12,8.97,(0-500),12.00,3.86,
2239,Trilobatus sacculifer,,-20.12,8.97,(0-500),12.00,3.86,
2240,Trilobatus sacculifer,,-34.75,17.36,(0-500),11.71,3.25,
2241,Trilobatus sacculifer,,-14.05,147.92,(0-500),18.23,6.08,
2242,Trilobatus sacculifer,,5.90,-48.04,(0-500),15.04,7.73,
2243,Trilobatus sacculifer,,-34.75,17.36,(0-500),11.71,3.25,
2244,Trilobatus sacculifer,,-34.75,17.36,(0-500),11.71,3.25,
2245,Trilobatus sacculifer,,-4.25,-36.34,(0-500),15.83,7.10,
2246,Trilobatus sacculifer,,-5.52,-106.77,(0-500),13.83,5.18,
2247,Trilobatus sacculifer,,-35.61,16.36,(0-500),12.78,3.34,
2248,Trilobatus sacculifer,,-2.17,-9.87,(0-500),12.94,4.78,
2249,Trilobatus sacculifer,,-34.75,17.36,(0-500),11.71,3.25,
2250,Trilobatus sacculifer,,-2.21,156.97,(0-500),17.20,8.23,
2251,Trilobatus sacculifer,,-41.13,13.48,(0-500),10.36,2.06,
2252,Trilobatus sacculifer,,21.32,-74.15,(0-500),20.94,3.93,
2253,Trilobatus sacculifer,,-31.51,-29.10,(0-500),15.41,3.04,
2254,Trilobatus sacculifer,,21.25,-74.35,(0-500),20.97,3.97,
2255,Trilobatus sacculifer,,-31.66,-29.66,(0-500),15.34,2.91,
2256,Trilobatus sacculifer,,16.76,-71.49,(0-500),19.88,5.63,
2257,Trilobatus sacculifer,,-31.66,-30.03,(0-500),15.43,2.97,
2258,Trilobatus sacculifer,,16.10,-70.50,(0-500),19.19,5.88,
2259,Trilobatus sacculifer,,-28.84,-31.08,(0-500),15.73,3.55,
2260,Trilobatus sacculifer,,15.40,-68.20,(0-500),18.90,6.12,
2261,Trilobatus sacculifer,,-31.59,-28.90,(0-500),15.29,3.01,
2262,Trilobatus sacculifer,,-6.93,9.00,(0-500),13.18,4.51,
2263,Trilobatus sacculifer,,-2.17,-10.07,(0-500),13.04,4.84,
2264,Trilobatus sacculifer,,14.20,-63.42,(0-500),17.16,6.53,
2265,Trilobatus sacculifer,,-1.20,-11.71,(0-500),13.29,5.22,
2266,Trilobatus sacculifer,,21.32,-74.15,(0-500),20.94,3.93,
2267,Trilobatus sacculifer,,-0.08,-10.78,(0-500),13.41,5.34,
2268,Trilobatus sacculifer,,15.95,-60.92,(0-500),22.27,4.38,
2269,Trilobatus sacculifer,,-4.33,-10.26,(0-500),13.04,5.10,
2270,Trilobatus sacculifer,,15.35,-59.28,(0-500),18.27,6.13,
2271,Trilobatus sacculifer,,-15.68,-9.46,(0-500),13.87,5.44,
2272,Trilobatus sacculifer,,15.57,-65.13,(0-500),18.42,6.10,
2273,Trilobatus sacculifer,,-2.24,157.00,(0-500),17.20,8.23,
2274,Trilobatus sacculifer,,17.27,-71.65,(0-500),20.16,5.40,
2275,Trilobatus sacculifer,,16.54,-72.21,(0-500),20.09,5.74,
2276,Trilobatus sacculifer,,17.51,-67.04,(0-500),19.75,5.34,
2277,Trilobatus sacculifer,,7.34,-20.47,(0-500),13.59,5.00,
2279,Trilobatus sacculifer,,20.92,-19.72,(0-500),15.04,3.34,
2280,Trilobatus sacculifer,,16.59,-78.61,(0-500),20.56,5.64,
2282,Trilobatus sacculifer,,16.89,-79.13,(0-500),20.85,5.74,
2283,Trilobatus sacculifer,,16.92,-79.42,(0-500),20.72,5.76,
2284,Trilobatus sacculifer,,20.84,-19.74,(0-500),15.05,3.40,
2285,Trilobatus sacculifer,,-31.67,-28.66,(0-500),15.35,3.04,
2286,Trilobatus sacculifer,,16.91,-79.39,(0-500),20.77,5.75,
2287,Trilobatus sacculifer,,17.26,-79.23,(0-500),21.02,5.50,
2288,Trilobatus sacculifer,,17.93,-79.14,(0-500),21.16,5.42,
2289,Trilobatus sacculifer,,-24.60,6.86,(0-500),12.84,3.75,
2290,Trilobatus sacculifer,,-24.49,7.11,(0-500),12.84,3.76,
2291,Trilobatus sacculifer,,-24.51,7.28,(0-500),12.88,3.82,
2292,Trilobatus sacculifer,,13.84,-74.15,(0-500),17.87,6.11,
2293,Trilobatus sacculifer,,-24.03,5.31,(0-500),13.33,4.02,
2294,Trilobatus sacculifer,,15.30,-72.78,(0-500),19.21,5.97,
2295,Trilobatus sacculifer,,-32.79,-27.75,(0-500),14.87,2.94,
2296,Trilobatus sacculifer,,-26.55,5.02,(0-500),13.26,3.73,
2297,Trilobatus sacculifer,,-3.48,-7.59,(0-500),13.29,4.97,
2298,Trilobatus sacculifer,,-15.53,-10.73,(0-500),14.24,5.66,
2299,Trilobatus sacculifer,,-15.53,-11.58,(0-500),13.95,5.52,
2300,Trilobatus sacculifer,,6.13,-43.44,(0-500),13.90,7.40,
2301,Trilobatus sacculifer,,-29.11,-45.22,(0-500),16.60,3.87,
2302,Trilobatus sacculifer,,-29.14,-43.38,(0-500),16.09,3.60,
2303,Trilobatus sacculifer,,-22.09,-38.02,(0-500),17.78,5.20,
2304,Trilobatus sacculifer,,-2.24,157.00,(0-500),17.20,8.23,
2305,Trilobatus sacculifer,,-20.96,-39.56,(0-500),16.90,5.26,
2306,Trilobatus sacculifer,,-2.18,157.00,(0-500),17.20,8.21,
2307,Trilobatus sacculifer,,-20.82,-39.86,(0-500),16.95,4.96,
2308,Trilobatus sacculifer,,-1.00,157.85,(0-500),16.96,7.89,
2309,Trilobatus sacculifer,,-27.91,-45.88,(0-500),17.01,4.34,
2310,Trilobatus sacculifer,,-21.27,-38.93,(0-500),17.38,5.21,
2311,Trilobatus sacculifer,,-8.57,-34.34,(0-500),16.37,7.10,
2312,Trilobatus sacculifer,,0.00,159.48,(0-500),17.14,7.92,
2313,Trilobatus sacculifer,,-8.56,-34.48,(0-500),22.51,4.30,
2314,Trilobatus sacculifer,,0.01,160.45,(0-500),17.06,7.89,
2315,Trilobatus sacculifer,,-8.73,-34.13,(0-500),16.12,7.26,
2316,Trilobatus sacculifer,,0.00,160.40,(0-500),17.07,7.87,
2317,Trilobatus sacculifer,,-8.92,-33.70,(0-500),15.84,7.49,
2318,Trilobatus sacculifer,,-1.26,-24.15,(0-500),13.78,5.89,
2319,Trilobatus sacculifer,,-0.01,161.00,(0-500),17.21,7.96,
2320,Trilobatus sacculifer,,-0.01,158.91,(0-500),17.15,7.93,
2321,Trilobatus sacculifer,,-1.00,157.85,(0-500),16.96,7.89,
2322,Trilobatus sacculifer,,6.09,-44.19,(0-500),13.82,7.35,
2323,Trilobatus sacculifer,,5.09,-43.76,(0-500),14.06,7.48,
2324,Trilobatus sacculifer,,-0.01,158.91,(0-500),17.15,7.93,
2325,Trilobatus sacculifer,,-20.37,-12.71,(0-500),15.43,5.20,
2326,Trilobatus sacculifer,,0.00,159.48,(0-500),17.14,7.92,
2327,Trilobatus sacculifer,,-15.54,-17.07,(0-500),15.02,5.91,
2328,Trilobatus sacculifer,,-15.35,-18.69,(0-500),15.10,6.03,
2329,Trilobatus sacculifer,,0.00,160.40,(0-500),17.07,7.87,
2330,Trilobatus sacculifer,,3.68,-32.01,(0-500),14.28,6.25,
2331,Trilobatus sacculifer,,-0.01,161.00,(0-500),17.21,7.96,
2332,Trilobatus sacculifer,,4.03,-41.68,(0-500),14.46,7.49,
2333,Trilobatus sacculifer,,-26.74,-46.74,(0-500),20.88,2.41,
2334,Trilobatus sacculifer,,5.85,-44.98,(0-500),13.87,7.44,
2335,Trilobatus sacculifer,,5.67,-45.09,(0-500),14.03,7.48,
2336,Trilobatus sacculifer,,-23.59,10.76,(0-500),11.57,3.52,
2337,Trilobatus sacculifer,,-26.48,11.64,(0-500),12.00,3.41,
2338,Trilobatus sacculifer,,-29.18,13.09,(0-500),11.87,3.37,
2339,Trilobatus sacculifer,,-29.17,13.09,(0-500),11.88,3.36,
2340,Trilobatus sacculifer,,-29.17,13.09,(0-500),11.88,3.36,
2341,Trilobatus sacculifer,,-29.45,11.75,(0-500),12.58,3.44,
2342,Trilobatus sacculifer,,-30.27,3.26,(0-500),13.96,3.11,
2343,Trilobatus sacculifer,,-28.89,1.00,(0-500),14.00,3.40,
2344,Trilobatus sacculifer,,1.95,3.55,(0-500),13.59,5.53,
2345,Trilobatus sacculifer,,17.04,-66.00,(0-500),19.47,5.60,
2346,Trilobatus sacculifer,,-5.54,-1.77,(0-500),12.90,5.03,
2347,Trilobatus sacculifer,,17.60,-65.68,(0-500),20.00,5.26,
2348,Trilobatus sacculifer,,30.48,-36.95,(0-500),18.09,2.49,
2349,Trilobatus sacculifer,,-31.66,-36.02,(0-500),15.28,2.98,
2350,Trilobatus sacculifer,,-31.91,-36.20,(0-500),15.21,2.93,
2351,Trilobatus sacculifer,,-32.03,-36.19,(0-500),15.23,2.96,
2352,Trilobatus sacculifer,,-30.84,-38.24,(0-500),15.80,3.19,
2353,Trilobatus sacculifer,,-30.88,-37.80,(0-500),15.73,3.19,
2354,Trilobatus sacculifer,,-2.23,157.00,(0-500),17.19,8.21,
2355,Trilobatus sacculifer,,11.71,94.49,(0-500),15.54,6.56,
2356,Trilobatus sacculifer,,-0.01,161.77,(0-500),17.03,7.88,
2357,Trilobatus sacculifer,,-31.52,-35.94,(0-500),15.38,3.05,
2358,Trilobatus sacculifer,,38.91,-25.02,(0-500),13.92,2.02,
2359,Trilobatus sacculifer,,-0.02,162.64,(0-500),16.88,7.79,
2360,Trilobatus sacculifer,,31.90,-64.30,(0-500),19.13,1.96,
2361,Trilobatus sacculifer,,33.85,-30.09,(0-500),16.17,2.63,
2362,Trilobatus sacculifer,,0.32,159.36,(0-500),16.98,7.88,
2363,Trilobatus sacculifer,,33.75,-32.16,(0-500),16.68,2.61,
2364,Trilobatus sacculifer,,5.90,-87.24,(0-500),13.51,5.20,
2365,Trilobatus sacculifer,,44.00,-20.02,(0-500),12.79,1.34,
2366,Trilobatus sacculifer,,0.32,159.36,(0-500),16.98,7.88,
2367,Trilobatus sacculifer,,18.75,115.87,(0-500),14.50,5.83,
2368,Trilobatus sacculifer,,38.57,-25.03,(0-500),13.99,2.13,
2369,Trilobatus sacculifer,,2.81,-89.85,(0-500),13.28,4.85,
2370,Trilobatus sacculifer,,31.43,-36.25,(0-500),17.86,2.46,
2371,Trilobatus sacculifer,,32.77,-34.70,(0-500),17.38,2.38,
2372,Trilobatus sacculifer,,-0.37,-106.18,(0-500),13.05,4.15,
2373,Trilobatus sacculifer,,16.52,-74.81,(0-500),20.37,5.53,
2374,Trilobatus sacculifer,,4.76,-43.31,(0-500),14.16,7.52,
2375,Trilobatus sacculifer,,4.34,-43.49,(0-500),14.58,7.61,
2376,Trilobatus sacculifer,,4.34,-43.41,(0-500),14.47,7.56,
2377,Trilobatus sacculifer,,4.36,-43.70,(0-500),14.75,7.69,
2378,Trilobatus sacculifer,,4.56,-43.38,(0-500),14.38,7.59,
2379,Trilobatus sacculifer,,4.79,-43.04,(0-500),14.04,7.41,
2380,Trilobatus sacculifer,,4.95,-42.89,(0-500),13.98,7.39,
2381,Trilobatus sacculifer,,-31.41,-35.88,(0-500),15.45,3.09,
2382,Trilobatus sacculifer,,4.87,-43.20,(0-500),14.11,7.48,
2383,Trilobatus sacculifer,,2.46,-19.76,(0-500),13.93,5.96,
2384,Trilobatus sacculifer,,42.25,-25.67,(0-500),13.44,1.73,
2385,Trilobatus sacculifer,,5.45,-21.14,(0-500),14.06,5.96,
2386,Trilobatus sacculifer,,6.64,-21.90,(0-500),13.71,5.41,
2387,Trilobatus sacculifer,,37.12,-30.03,(0-500),14.75,2.44,
2388,Trilobatus sacculifer,,-7.61,-167.96,(0-500),18.50,8.32,
2389,Trilobatus sacculifer,,-0.01,159.37,(0-500),17.14,7.92,
2390,Trilobatus sacculifer,,-9.32,-97.60,(0-500),13.08,4.66,
2391,Trilobatus sacculifer,,-0.01,161.00,(0-500),17.21,7.96,
2392,Trilobatus sacculifer,,5.26,-21.71,(0-500),14.15,6.05,
2393,Trilobatus sacculifer,,-2.23,157.00,(0-500),17.20,8.21,
2394,Trilobatus sacculifer,,1.75,160.80,(0-500),16.34,7.92,
2395,Trilobatus sacculifer,,-1.63,159.24,(0-500),17.08,8.02,
2396,Trilobatus sacculifer,,18.93,-64.09,(0-500),20.14,4.68,
2397,Trilobatus sacculifer,,-11.74,10.55,(0-500),12.80,4.11,
2398,Trilobatus sacculifer,,18.30,-63.63,(0-500),19.98,5.11,
2399,Trilobatus sacculifer,,18.32,-63.45,(0-500),19.95,5.08,
2400,Trilobatus sacculifer,,-19.66,9.14,(0-500),11.85,3.72,
2401,Trilobatus sacculifer,,-20.10,9.18,(0-500),11.78,3.69,
2402,Trilobatus sacculifer,,-20.10,9.18,(0-500),11.78,3.69,
2403,Trilobatus sacculifer,,17.84,-63.74,(0-500),19.65,5.42,
2404,Trilobatus sacculifer,,-21.06,8.23,(0-500),12.35,4.04,
2405,Trilobatus sacculifer,,18.03,-64.16,(0-500),19.98,5.13,
2406,Trilobatus sacculifer,,-21.08,7.78,(0-500),12.32,4.01,
2407,Trilobatus sacculifer,,-22.91,6.03,(0-500),12.95,4.05,
2408,Trilobatus sacculifer,,17.99,-63.45,(0-500),19.79,5.35,
2409,Trilobatus sacculifer,,-22.06,5.54,(0-500),12.84,4.16,
2410,Trilobatus sacculifer,,17.57,-65.37,(0-500),19.98,5.31,
2411,Trilobatus sacculifer,,-21.72,5.43,(0-500),12.82,4.17,
2412,Trilobatus sacculifer,,17.67,-65.48,(0-500),20.06,5.23,
2413,Trilobatus sacculifer,,-21.60,5.03,(0-500),12.99,4.31,
2415,Trilobatus sacculifer,,-6.21,0.88,(0-500),12.76,4.59,
2416,Trilobatus sacculifer,,-21.89,7.10,(0-500),12.44,3.91,
2417,Trilobatus sacculifer,,16.42,-62.45,(0-500),19.01,5.91,
2418,Trilobatus sacculifer,,15.45,-62.23,(0-500),18.07,6.24,
2419,Trilobatus sacculifer,,-11.79,13.30,(0-500),14.74,4.26,
2420,Trilobatus sacculifer,,-0.02,160.42,(0-500),17.07,7.90,
2421,Trilobatus sacculifer,,0.00,161.00,(0-500),17.21,7.97,
2422,Trilobatus sacculifer,,-0.02,161.43,(0-500),17.19,7.96,
2423,Trilobatus sacculifer,,0.01,161.98,(0-500),16.91,7.81,
2424,Trilobatus sacculifer,,-0.88,160.99,(0-500),17.17,7.95,
2425,Trilobatus sacculifer,,1.10,161.61,(0-500),16.86,7.97,
2426,Trilobatus sacculifer,,1.36,162.39,(0-500),16.77,7.94,
2427,Trilobatus sacculifer,,2.79,156.23,(0-500),16.33,8.31,
2428,Trilobatus sacculifer,,-0.05,155.87,(0-500),17.09,7.93,
2429,Trilobatus sacculifer,,-2.23,157.00,(0-500),17.20,8.21,
2430,Trilobatus sacculifer,,2.26,-90.95,(0-500),13.30,4.71,
2431,Trilobatus sacculifer,,-5.70,11.71,(0-500),22.06,3.17,
2432,Trilobatus sacculifer,,-2.24,-86.58,(0-500),12.94,3.73,
2433,Trilobatus sacculifer,,-2.32,-86.24,(0-500),12.81,3.57,
2434,Trilobatus sacculifer,,-6.24,11.50,(0-500),19.07,3.44,
2435,Trilobatus sacculifer,,-2.48,-82.99,(0-500),12.96,3.65,
2436,Trilobatus sacculifer,,1.37,-33.48,(0-500),14.43,6.67,
2437,Trilobatus sacculifer,,18.43,-21.08,(0-500),14.04,3.72,
2438,Trilobatus sacculifer,,12.03,-61.18,(0-500),16.92,6.22,
2439,Trilobatus sacculifer,,12.09,-61.24,(0-500),16.94,6.24,
2440,Trilobatus sacculifer,,14.41,-61.66,(0-500),17.16,6.51,
2441,Trilobatus sacculifer,,0.01,-23.49,(0-500),13.90,5.85,
2442,Trilobatus sacculifer,,-41.13,13.48,(0-500),10.36,2.06,
2443,Trilobatus sacculifer,,0.00,-23.10,(0-500),13.91,5.88,
2444,Trilobatus sacculifer,,-4.29,-37.09,(0-500),21.33,5.55,
2445,Trilobatus sacculifer,,-6.48,102.86,(0-500),14.86,6.74,
2446,Trilobatus sacculifer,,21.00,-17.58,(0-500),18.65,1.37,
2447,Trilobatus sacculifer,,-7.11,104.64,(0-500),14.73,6.57,
2453,Trilobatus sacculifer,,19.62,-17.25,(0-500),13.25,2.89,
2454,Trilobatus sacculifer,,21.02,-17.88,(0-500),14.04,2.59,
2455,Trilobatus sacculifer,,29.22,-12.84,(0-500),15.13,2.61,
2456,Trilobatus sacculifer,,29.08,-11.98,(0-500),18.53,1.26,
2457,Trilobatus sacculifer,,29.06,-11.95,(0-500),18.50,1.29,
2458,Trilobatus sacculifer,,29.04,-11.92,(0-500),18.46,1.28,
2459,Trilobatus sacculifer,,29.02,-11.90,(0-500),18.47,1.27,
2460,Trilobatus sacculifer,,28.91,-11.70,(0-500),18.61,1.35,
2461,Trilobatus sacculifer,,28.26,-13.40,(0-500),15.12,2.54,
2462,Trilobatus sacculifer,,27.20,-14.66,(0-500),15.28,2.72,
2463,Trilobatus sacculifer,,32.21,-10.45,(0-500),14.91,2.43,
2464,Trilobatus sacculifer,,32.49,-10.11,(0-500),14.88,2.50,
2465,Trilobatus sacculifer,,29.17,-12.09,(0-500),15.01,2.52,
2466,Trilobatus sacculifer,,32.45,-9.96,(0-500),14.76,2.39,
2467,Trilobatus sacculifer,,-6.27,103.01,(0-500),14.81,6.71,
2468,Trilobatus sacculifer,,-5.94,103.25,(0-500),15.06,6.86,
2469,Trilobatus sacculifer,,-1.62,100.00,(0-500),16.00,7.44,
2470,Trilobatus sacculifer,,18.84,-18.77,(0-500),13.38,3.29,
2471,Trilobatus sacculifer,,-1.67,99.68,(0-500),15.73,7.26,
2472,Trilobatus sacculifer,,18.88,-16.74,(0-500),18.81,3.32,
2474,Trilobatus sacculifer,,18.08,-18.01,(0-500),13.26,3.33,
2475,Trilobatus sacculifer,,-3.83,101.23,(0-500),19.32,7.45,
2476,Trilobatus sacculifer,,18.05,-18.07,(0-500),13.29,3.37,
2477,Trilobatus sacculifer,,-4.16,101.64,(0-500),16.07,7.45,
2478,Trilobatus sacculifer,,20.99,-18.03,(0-500),14.07,2.64,
2479,Trilobatus sacculifer,,21.00,-17.62,(0-500),18.69,1.30,
2480,Trilobatus sacculifer,,20.99,-17.66,(0-500),15.78,2.06,
2481,Trilobatus sacculifer,,-4.70,101.96,(0-500),15.83,7.25,
2482,Trilobatus sacculifer,,20.99,-17.68,(0-500),15.81,2.08,
2484,Trilobatus sacculifer,,20.99,-17.70,(0-500),15.80,2.06,
2485,Trilobatus sacculifer,,-5.48,103.01,(0-500),15.28,6.97,
2486,Trilobatus sacculifer,,21.00,-17.73,(0-500),15.82,2.00,
2487,Trilobatus sacculifer,,-5.87,103.29,(0-500),15.14,6.86,
2488,Trilobatus sacculifer,,20.98,-17.88,(0-500),13.98,2.58,
2489,Trilobatus sacculifer,,-4.16,101.50,(0-500),27.59,3.03,
2490,Trilobatus sacculifer,,18.73,-16.96,(0-500),13.37,3.14,
2491,Trilobatus sacculifer,,32.43,-9.87,(0-500),18.53,1.55,
2492,Trilobatus sacculifer,,32.40,-9.82,(0-500),18.45,1.51,
2493,Trilobatus sacculifer,,12.58,-63.05,(0-500),16.10,6.40,
2494,Trilobatus sacculifer,,16.42,-62.45,(0-500),19.02,5.91,
2497,Trilobatus sacculifer,,16.71,-78.63,(0-500),25.85,2.37,
2499,Trilobatus sacculifer,,16.57,-77.69,(0-500),20.68,5.59,
2500,Trilobatus sacculifer,,16.54,-76.87,(0-500),20.44,5.51,
2501,Trilobatus sacculifer,,16.54,-76.64,(0-500),20.45,5.54,
2502,Trilobatus sacculifer,,-0.99,157.84,(0-500),16.99,7.89,
2503,Trilobatus sacculifer,,13.78,110.25,(0-500),14.54,5.62,
2504,Trilobatus sacculifer,,20.12,117.38,(0-500),14.80,5.90,
2505,Trilobatus sacculifer,,19.78,117.53,(0-500),14.74,5.99,
2506,Trilobatus sacculifer,,8.72,109.87,(0-500),15.51,6.29,
2507,Trilobatus sacculifer,,10.76,51.95,(0-500),15.91,4.95,
2508,Trilobatus sacculifer,,-40.81,13.72,(0-500),10.62,2.10,
2509,Trilobatus sacculifer,,-40.81,13.72,(0-500),10.62,2.10,
2510,Trilobatus sacculifer,,-40.81,13.72,(0-500),10.62,2.10,
2511,Trilobatus sacculifer,,-40.81,13.72,(0-500),10.62,2.10,
2512,Trilobatus sacculifer,,-40.81,13.72,(0-500),10.62,2.10,
2513,Trilobatus sacculifer,,-4.97,61.67,(0-500),14.07,5.77,
2514,Trilobatus sacculifer,,32.41,-9.85,(0-500),18.48,1.50,
2515,Trilobatus sacculifer,,25.40,-16.25,(0-500),15.80,2.93,
2516,Trilobatus sacculifer,,34.10,-10.83,(0-500),14.90,2.59,
2517,Trilobatus sacculifer,,32.40,-9.81,(0-500),18.43,1.51,
2518,Trilobatus sacculifer,,32.39,-9.80,(0-500),18.39,1.50,
2519,Trilobatus sacculifer,,32.38,-9.78,(0-500),18.36,1.51,
2520,Trilobatus sacculifer,,32.38,-9.77,(0-500),18.34,1.51,
2521,Trilobatus sacculifer,,32.37,-9.65,(0-500),19.58,1.56,
2522,Trilobatus sacculifer,,-8.68,112.64,(0-500),13.86,6.37,
2523,Trilobatus sacculifer,,33.19,-9.83,(0-500),14.79,2.48,
2525,Trilobatus sacculifer,,34.89,-6.67,(0-500),17.47,1.72,
2526,Trilobatus sacculifer,,33.47,-12.76,(0-500),15.17,2.58,
2527,Trilobatus sacculifer,,34.89,-6.70,(0-500),17.45,1.72,
2528,Trilobatus sacculifer,,34.90,-6.79,(0-500),17.41,1.75,
2529,Trilobatus sacculifer,,34.93,-6.93,(0-500),14.62,2.37,
2530,Trilobatus sacculifer,,34.96,-7.12,(0-500),14.59,2.38,
2531,Trilobatus sacculifer,,34.99,-7.28,(0-500),14.43,2.39,
2532,Trilobatus sacculifer,,34.89,-7.82,(0-500),14.48,2.48,
2533,Trilobatus sacculifer,,34.91,-7.58,(0-500),14.45,2.46,
2534,Trilobatus sacculifer,,34.86,-8.13,(0-500),14.51,2.50,
2535,Trilobatus sacculifer,,34.80,-8.40,(0-500),14.51,2.50,
2536,Trilobatus sacculifer,,34.76,-8.85,(0-500),14.51,2.52,
2537,Trilobatus sacculifer,,34.89,-6.84,(0-500),17.43,1.81,
2538,Trilobatus sacculifer,,-1.56,99.95,(0-500),16.00,7.42,
2539,Trilobatus sacculifer,,18.75,-16.83,(0-500),17.03,3.18,
2540,Trilobatus sacculifer,,-1.50,100.13,(0-500),28.83,1.83,
2541,Trilobatus sacculifer,,23.50,-18.72,(0-500),15.96,3.18,
2542,Trilobatus sacculifer,,22.86,-17.15,(0-500),18.38,1.19,
2543,Trilobatus sacculifer,,35.41,-29.42,(0-500),15.02,2.68,
2544,Trilobatus sacculifer,,22.90,-17.16,(0-500),16.98,1.72,
2545,Trilobatus sacculifer,,33.75,-32.16,(0-500),16.69,2.62,
2546,Trilobatus sacculifer,,22.91,-17.19,(0-500),17.05,1.69,
2547,Trilobatus sacculifer,,1.42,146.24,(0-500),16.66,7.98,
2548,Trilobatus sacculifer,,22.92,-17.22,(0-500),17.12,1.70,
2549,Trilobatus sacculifer,,3.52,96.31,(0-500),28.81,1.58,
2551,Trilobatus sacculifer,,3.49,95.33,(0-500),15.94,6.99,
2552,Trilobatus sacculifer,,23.13,-17.74,(0-500),15.26,2.92,
2553,Trilobatus sacculifer,,3.20,96.78,(0-500),19.56,7.33,
2554,Trilobatus sacculifer,,21.15,-18.57,(0-500),14.52,2.92,
2555,Trilobatus sacculifer,,2.99,96.22,(0-500),16.58,7.06,
2557,Trilobatus sacculifer,,2.95,96.50,(0-500),15.94,7.15,
2558,Trilobatus sacculifer,,15.34,-18.18,(0-500),13.49,3.76,
